House_ID,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Garage_Size,Has_Pool,Distance_to_Center,Price,City_Houston,City_Los Angeles,City_New York,City_Phoenix,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban,Condition_Fair,Condition_Good,Condition_Poor
862,2866.0,5,2,1951,2,Yes,12.03,547700.0,0,1,0,0,0,1,0,0,0,0
863,517.375,5,2,2010,1,No,3.15,188600.0,0,0,0,0,0,1,0,0,0,0
864,2100.0,4,3,2013,3,No,18.95,457200.0,0,1,0,0,0,0,0,0,1,0
865,2079.0,2,2,2001,2,Yes,15.11,383900.0,0,0,0,0,0,0,0,0,1,0
866,3611.0,2,3,1985,3,No,8.62,636800.0,0,0,0,1,1,0,0,1,0,0
867,2192.0,1,2,2016,1,No,14.47,396900.0,1,0,0,0,0,0,0,1,0,0
868,2806.0,1,1,2018,2,No,23.37,426700.0,0,0,0,1,0,0,1,0,1,0
869,2613.0,4,3,2016,3,No,24.15,504300.0,0,1,0,0,0,0,1,1,0,0
870,796.0,3,2,1996,2,No,19.66,208100.0,1,0,0,0,1,0,0,1,0,0
871,3115.0,3,1,1951,0,No,14.3,524800.0,0,0,0,0,0,1,0,1,0,0
872,2672.0,3,1,1993,3,Yes,17.48,508000.0,1,0,0,0,0,1,0,0,0,0
873,2907.0,2,1,2013,2,Yes,11.86,530700.0,0,0,1,0,0,0,0,0,0,1
874,4462.375,2,3,1977,0,Yes,4.23,813550.0,1,0,0,0,0,0,1,1,0,0
875,833.0,5,3,2003,1,Yes,11.88,270400.0,0,0,1,0,0,1,0,0,1,0
876,3880.0,2,2,2023,3,No,16.14,661800.0,1,0,0,0,1,0,0,0,1,0
877,2270.0,2,1,2016,3,Yes,18.17,415000.0,0,0,1,0,1,0,0,1,0,0
878,2730.0,2,2,1985,1,No,28.11,454900.0,0,1,0,0,0,0,1,0,0,0
879,2464.0,4,2,2012,0,No,23.43,495900.0,0,0,0,1,1,0,0,0,1,0
880,2161.0,2,1,1974,1,Yes,4.98,395200.0,0,0,0,0,1,0,0,0,1,0
881,2044.0,1,2,1997,3,Yes,5.64,383600.0,1,0,0,0,0,0,1,0,0,1
882,2764.0,1,3,1988,2,No,3.46,529000.0,0,0,0,1,0,0,0,0,1,0
883,1286.0,5,2,1996,0,Yes,22.28,297900.0,0,0,0,0,0,0,0,0,0,0
884,3100.0,4,1,1970,0,Yes,21.33,566300.0,0,0,0,0,1,0,0,1,0,0
885,2167.0,1,3,1979,0,No,29.6,369900.0,0,0,1,0,0,0,0,1,0,0
886,1596.0,4,3,1980,1,No,15.9,409100.0,0,1,0,0,0,0,0,0,0,1
887,2140.0,4,2,1975,1,No,24.88,396200.0,0,1,0,0,1,0,0,0,0,0
888,3506.0,5,2,1971,2,No,17.5,668800.0,0,0,0,1,0,0,0,0,0,1
889,2072.0,4,3,1970,2,No,26.29,408200.0,0,1,0,0,1,0,0,0,0,0
890,2787.0,2,2,1950,0,No,21.77,454700.0,1,0,0,0,0,1,0,1,0,0
891,1915.0,4,1,1986,2,Yes,19.47,378900.0,0,1,0,0,0,0,1,0,1,0
892,3106.0,5,2,1995,1,Yes,17.17,598900.0,0,0,0,1,0,0,1,0,1,0
893,3048.0,5,2,1958,2,Yes,21.83,548900.0,0,1,0,0,0,0,0,1,0,0
894,3979.0,5,3,1966,1,No,12.88,735100.0,1,0,0,0,0,0,0,0,1,0
895,2360.0,1,2,1996,2,No,3.35,437900.0,0,0,1,0,0,0,0,1,0,0
896,3035.0,2,2,2008,3,Yes,1.68,557500.0,0,0,0,1,0,0,1,0,0,1
897,2578.0,1,2,2003,1,Yes,14.63,455000.0,0,0,1,0,0,1,0,0,0,0
898,3537.0,3,1,1961,3,Yes,18.18,583300.0,0,0,1,0,0,1,0,0,0,1
899,1925.0,2,2,2013,1,No,2.83,404500.0,0,0,1,0,0,0,1,0,1,0
900,3096.0,4,1,1955,2,Yes,8.96,562000.0,0,0,0,0,0,1,0,1,0,0
901,2344.0,5,1,2002,3,Yes,10.0,492400.0,0,0,0,0,0,0,1,1,0,0
902,2449.0,3,1,1965,2,Yes,17.1,408400.0,0,0,1,0,0,1,0,0,1,0
903,2573.0,2,1,1954,1,No,8.72,455000.0,0,0,0,1,1,0,0,0,1,0
904,2702.0,1,3,2022,3,Yes,3.32,499700.0,1,0,0,0,1,0,0,1,0,0
905,2407.0,5,1,1995,0,Yes,5.36,498000.0,1,0,0,0,0,0,1,0,1,0
906,2672.0,1,2,1963,2,No,5.63,449400.0,0,1,0,0,0,1,0,1,0,0
907,3762.0,2,1,1993,1,No,25.36,604200.0,0,0,0,1,0,0,0,0,0,0
908,3288.0,2,2,2012,3,No,8.89,587800.0,0,0,0,0,0,1,0,1,0,0
909,3195.0,3,1,2001,2,No,21.58,559400.0,0,0,1,0,1,0,0,1,0,0
910,2136.0,4,3,1975,3,No,17.25,437100.0,0,1,0,0,1,0,0,0,1,0
911,1789.0,1,1,2002,2,Yes,29.32,277800.0,1,0,0,0,0,1,0,0,0,1
912,3264.0,3,1,1978,2,Yes,8.55,547500.0,0,0,0,0,0,1,0,1,0,0
913,3201.0,5,3,1968,2,No,5.17,650100.0,0,0,0,0,0,0,0,1,0,0
914,3678.0,4,1,1996,3,No,2.04,686400.0,0,0,1,0,0,0,0,0,0,0
915,2017.0,3,2,1957,3,No,7.61,407700.0,1,0,0,0,0,1,0,0,0,0
916,2316.0,1,1,1972,2,No,20.68,362300.0,0,0,0,1,0,1,0,0,1,0
917,1188.0,2,1,1984,0,Yes,3.02,262500.0,0,0,0,0,0,1,0,0,1,0
918,2186.0,5,1,2002,0,Yes,7.72,456700.0,0,0,1,0,0,1,0,0,1,0
919,3297.0,1,3,2007,0,No,25.73,538400.0,0,0,0,1,0,0,1,0,1,0
920,2127.0,4,1,1954,1,No,17.7,389400.0,1,0,0,0,0,1,0,1,0,0
921,3012.0,4,1,1965,0,No,2.55,576000.0,0,0,0,0,0,0,0,0,0,0
922,2348.0,2,2,1966,3,No,1.91,435300.0,0,0,0,1,1,0,0,1,0,0
923,2759.0,2,1,1981,0,Yes,2.3,491900.0,0,0,0,1,0,0,1,1,0,0
924,1582.0,5,1,2001,3,No,28.29,337900.0,0,0,0,1,0,1,0,0,0,0
925,2568.0,5,1,1969,1,No,25.57,471900.0,0,0,0,0,1,0,0,0,1,0
926,517.375,2,1,2015,3,Yes,25.43,114750.0,0,0,0,0,0,0,1,0,0,1
927,2350.0,2,2,1950,3,No,27.76,368800.0,0,1,0,0,1,0,0,0,0,1
928,1196.0,4,2,2007,3,Yes,15.41,301600.0,1,0,0,0,0,1,0,0,1,0
929,3465.0,2,3,1993,0,No,7.8,630800.0,0,0,1,0,0,1,0,0,1,0
930,3122.0,3,1,1955,2,No,12.34,509500.0,0,0,0,1,0,0,0,0,1,0
931,2873.0,1,3,1999,3,Yes,21.71,494000.0,0,1,0,0,0,1,0,1,0,0
932,3717.0,2,3,2021,0,No,26.34,658500.0,0,0,1,0,0,1,0,0,0,0
933,1741.0,5,1,1969,0,Yes,13.34,366700.0,0,1,0,0,0,0,1,1,0,0
934,3898.0,3,2,1963,0,Yes,16.29,645300.0,0,0,0,0,0,0,0,0,1,0
935,3246.0,5,2,1954,2,Yes,27.99,582900.0,0,0,0,1,0,0,1,0,1,0
936,2311.0,3,1,1990,2,No,3.67,450000.0,0,0,1,0,1,0,0,1,0,0
937,3408.0,2,1,1989,2,No,25.94,569700.0,0,0,1,0,0,1,0,1,0,0
938,1615.0,1,2,1983,2,Yes,5.2,317900.0,0,0,1,0,1,0,0,0,0,0
939,1840.0,5,1,1994,1,No,14.77,382300.0,0,0,1,0,0,0,1,0,0,0
940,2013.0,3,1,2020,2,No,6.94,396200.0,0,0,1,0,0,1,0,1,0,0
941,2077.0,4,1,2020,2,No,18.29,430900.0,0,1,0,0,0,1,0,0,0,0
942,1655.0,2,2,1976,2,Yes,16.98,315600.0,0,0,0,1,0,0,1,1,0,0
943,2499.0,1,3,1993,3,Yes,11.71,596900.0,0,0,0,0,0,0,1,0,1,0
944,2293.0,2,3,1982,3,No,25.97,408600.0,0,0,0,0,0,0,1,0,0,1
945,2782.0,4,1,1982,2,Yes,19.96,508000.0,0,0,0,0,0,0,1,0,0,0
946,2044.0,1,2,1993,1,No,21.78,353100.0,0,0,0,0,0,0,1,0,0,1
947,1044.0,4,1,1969,3,No,4.94,241600.0,0,1,0,0,0,1,0,0,1,0
948,2716.0,2,2,1985,0,No,26.55,473100.0,1,0,0,0,0,0,1,0,1,0
949,970.0,3,1,1956,3,Yes,5.43,244900.0,0,0,0,1,0,1,0,1,0,0
950,2445.0,2,2,1981,0,Yes,7.07,478300.0,0,0,1,0,0,1,0,0,1,0
951,1405.0,2,2,2016,3,No,4.28,342100.0,1,0,0,0,0,0,1,0,0,1
952,4090.0,2,3,1988,2,Yes,13.49,724900.0,0,0,0,0,0,0,1,0,1,0
953,3229.0,5,1,1973,3,No,26.69,566200.0,1,0,0,0,0,0,0,1,0,0
954,2585.0,4,3,2019,2,Yes,7.95,548900.0,0,0,0,1,0,1,0,0,1,0
955,3511.0,4,3,2003,2,Yes,11.53,685600.0,0,0,1,0,0,0,1,0,0,0
956,2499.0,4,2,1987,3,Yes,25.46,337000.0,0,0,1,0,0,0,1,1,0,0
957,2935.0,5,1,2023,0,No,18.73,564000.0,0,0,0,1,0,0,1,0,0,1
958,2660.0,3,2,1981,0,No,22.67,446600.0,0,0,0,1,0,0,0,0,1,0
959,2711.0,2,2,1994,3,No,6.81,502200.0,0,0,0,0,0,0,0,0,1,0
960,3518.0,3,2,2010,2,Yes,21.64,636400.0,0,0,1,0,1,0,0,0,0,0
961,3086.0,5,1,2019,0,No,7.21,611300.0,1,0,0,0,0,1,0,1,0,0
962,2731.0,4,1,2002,1,No,29.63,475900.0,0,1,0,0,1,0,0,1,0,0
963,1176.0,2,2,2000,2,No,17.02,254600.0,0,1,0,0,0,0,1,0,0,0
964,1732.0,1,1,2005,3,No,21.02,299400.0,0,0,0,1,0,0,0,0,0,0
965,2402.0,1,2,1976,2,Yes,3.99,435600.0,0,0,0,0,0,0,0,0,1,0
966,2575.0,3,1,1987,1,Yes,7.89,458700.0,0,1,0,0,1,0,0,1,0,0
967,1596.0,4,1,2011,1,No,4.62,372300.0,0,0,1,0,0,0,0,1,0,0
968,4429.0,1,3,1967,0,Yes,12.01,729600.0,0,0,0,1,0,0,1,1,0,0
969,3713.0,3,2,2013,1,Yes,8.88,687900.0,1,0,0,0,0,0,0,0,0,0
970,2982.0,5,3,1979,2,Yes,22.12,574400.0,0,0,0,1,1,0,0,1,0,0
971,2558.0,3,3,1998,0,Yes,3.71,547900.0,1,0,0,0,0,0,1,0,1,0
972,2330.0,3,2,1986,1,Yes,22.69,428400.0,0,0,0,1,1,0,0,0,1,0
973,1738.0,3,2,1962,0,No,1.85,358800.0,0,0,0,1,0,0,0,1,0,0
974,2562.0,2,1,1983,0,Yes,6.46,440800.0,0,0,0,1,1,0,0,1,0,0
975,2706.0,3,2,1974,3,No,23.86,465500.0,1,0,0,0,1,0,0,0,1,0
976,1507.0,3,3,2015,0,No,22.41,319700.0,1,0,0,0,0,1,0,1,0,0
977,2767.0,2,3,1967,0,No,14.55,490100.0,0,0,0,1,0,0,0,1,0,0
978,2376.0,2,2,1954,1,Yes,1.97,462800.0,0,1,0,0,0,0,0,1,0,0
979,974.0,5,3,1968,2,Yes,18.49,254200.0,0,0,0,0,1,0,0,0,0,0
980,1812.0,4,1,1991,2,Yes,12.5,354500.0,0,0,0,0,0,1,0,0,0,0
981,2499.0,1,3,1967,1,Yes,9.84,388700.0,0,0,0,0,0,0,0,0,1,0
982,4010.0,1,1,1981,2,No,19.39,605800.0,1,0,0,0,0,0,1,0,1,0
983,2945.0,3,3,1970,0,No,13.38,528300.0,1,0,0,0,1,0,0,0,1,0
984,1432.0,5,1,1959,3,No,3.23,345900.0,0,1,0,0,0,0,0,0,1,0
985,2889.0,3,1,1986,0,Yes,27.52,483500.0,0,0,0,0,0,0,1,0,0,0
986,1262.0,1,2,1998,0,No,23.47,235900.0,0,0,0,0,0,0,0,0,1,0
987,3366.0,2,1,1962,3,No,2.16,583400.0,0,0,0,1,0,0,1,0,0,1
988,2123.0,4,2,2004,1,No,15.99,456600.0,1,0,0,0,1,0,0,0,0,0
989,2425.0,5,3,1966,0,Yes,2.96,529500.0,0,0,0,0,0,0,0,0,1,0
990,3561.0,2,3,1958,0,No,25.2,603800.0,0,1,0,0,0,0,0,1,0,0
991,2499.0,4,3,1993,1,No,18.58,344400.0,0,1,0,0,0,1,0,0,0,0
992,2499.0,5,1,1995,0,Yes,5.59,352500.0,0,0,0,0,1,0,0,1,0,0
993,2033.0,5,3,1957,0,No,1.11,469900.0,1,0,0,0,0,0,1,1,0,0
994,3331.0,1,3,1986,2,Yes,1.43,597100.0,0,1,0,0,0,0,0,0,1,0
995,1285.0,2,2,1968,1,No,15.47,256900.0,0,0,0,1,0,0,0,1,0,0
996,517.375,5,2,2012,0,Yes,22.16,192100.0,0,1,0,0,0,0,1,0,1,0
997,2139.0,5,3,1995,0,Yes,4.06,503700.0,0,0,1,0,1,0,0,1,0,0
998,2941.0,4,3,2020,3,Yes,7.03,593400.0,0,0,1,0,0,1,0,1,0,0
999,3460.0,1,1,1975,3,No,10.15,594400.0,1,0,0,0,0,1,0,0,1,0
1000,2129.0,3,1,1995,3,No,6.93,410300.0,0,0,0,0,0,0,0,0,1,0
1001,2171.0,1,3,1995,0,Yes,12.04,402000.0,1,0,0,0,0,0,1,1,0,0
1002,3423.0,3,2,1963,0,Yes,17.01,576500.0,1,0,0,0,0,0,0,0,0,0
1003,1004.0,2,3,2012,3,Yes,20.71,248900.0,1,0,0,0,0,0,1,0,1,0
1004,2189.0,2,1,2021,2,Yes,28.93,399300.0,1,0,0,0,0,1,0,1,0,0
1005,2652.0,5,2,1952,2,Yes,27.96,463500.0,0,0,0,1,1,0,0,1,0,0
1006,2859.0,2,2,1977,2,Yes,17.32,486500.0,0,0,0,1,0,0,1,0,0,0
1007,2092.0,5,1,1978,2,Yes,22.16,428200.0,0,1,0,0,0,1,0,0,1,0
1008,2528.0,1,3,1967,1,Yes,28.55,392700.0,0,0,1,0,0,0,0,1,0,0
1009,517.375,2,3,1984,3,Yes,2.96,194000.0,1,0,0,0,0,0,1,1,0,0
1010,1973.0,1,3,1996,0,Yes,0.67,376100.0,0,1,0,0,1,0,0,0,1,0
1011,2863.0,1,1,1954,3,Yes,1.38,482800.0,0,0,1,0,0,0,0,1,0,0
1012,1714.0,2,2,2008,2,Yes,17.12,336000.0,0,0,0,0,0,0,0,0,1,0
1013,2547.0,1,1,2008,0,No,23.0,462800.0,0,0,0,1,0,1,0,0,0,0
1014,2857.0,2,3,1996,1,Yes,11.33,538100.0,0,0,1,0,0,0,1,1,0,0
1015,2226.0,2,1,1962,3,No,16.58,342200.0,0,0,0,0,0,0,0,0,0,0
1016,2636.0,2,2,1982,0,No,15.73,461800.0,0,0,1,0,1,0,0,0,0,0
1017,1730.0,3,1,2011,0,No,3.3,383800.0,0,0,0,1,0,0,1,0,0,0
1018,2335.0,1,3,1965,2,Yes,9.99,409600.0,0,0,0,1,1,0,0,0,0,0
1019,2988.0,4,2,1993,2,No,1.07,583700.0,0,1,0,0,0,0,0,0,0,0
1020,2626.0,2,1,2007,3,Yes,3.77,476700.0,1,0,0,0,1,0,0,0,1,0
1021,2031.0,1,1,1955,1,No,24.45,314500.0,0,0,1,0,0,1,0,0,1,0
1022,2679.0,5,2,1964,0,Yes,24.97,483100.0,0,0,1,0,1,0,0,0,1,0
1023,3072.0,2,2,1953,2,Yes,24.16,488600.0,0,0,0,0,0,0,1,0,0,0
1024,860.0,2,3,2005,3,No,21.94,226100.0,0,0,0,1,1,0,0,1,0,0
1025,3427.0,4,2,2013,2,No,23.9,613400.0,0,0,1,0,1,0,0,1,0,0
1026,2231.0,3,3,2017,3,Yes,20.29,437400.0,0,0,0,1,0,1,0,1,0,0
1027,2840.0,3,1,1983,2,No,20.26,469300.0,0,0,1,0,1,0,0,0,0,0
1028,3458.0,2,3,2005,1,Yes,20.19,613500.0,0,1,0,0,1,0,0,0,1,0
1029,1403.0,1,1,1981,0,Yes,15.66,249000.0,1,0,0,0,0,0,0,0,1,0
1030,1932.0,5,2,1958,2,Yes,11.22,428900.0,0,0,1,0,0,0,0,1,0,0
1031,2269.0,5,1,2012,0,No,22.04,453600.0,0,0,0,1,0,0,1,0,1,0
1032,1873.0,1,2,2021,3,Yes,9.31,365600.0,0,1,0,0,0,0,0,0,0,1
1033,3888.0,2,1,1982,1,Yes,16.52,638800.0,0,0,1,0,0,0,0,0,1,0
1034,1815.0,5,1,1970,0,Yes,13.28,362300.0,0,0,0,0,0,0,0,1,0,0
1035,2056.0,3,1,2004,2,Yes,8.66,441400.0,1,0,0,0,0,0,0,0,0,0
1036,2664.0,1,1,2006,0,No,29.25,431800.0,0,0,1,0,0,1,0,0,1,0
1037,1538.0,4,3,1951,0,No,8.13,354100.0,0,1,0,0,0,0,0,0,1,0
1038,2183.0,2,1,1962,3,No,9.62,378800.0,0,0,0,0,0,1,0,0,1,0
1039,2754.0,1,3,1953,1,No,5.27,501900.0,0,1,0,0,0,1,0,0,1,0
1040,2234.0,5,2,1999,1,Yes,24.78,454500.0,0,1,0,0,0,0,0,1,0,0
1041,2425.0,2,2,1997,0,Yes,17.8,448400.0,0,0,0,0,1,0,0,0,1,0
1042,2077.0,3,3,1979,0,Yes,18.58,398200.0,0,1,0,0,0,1,0,0,0,0
1043,1288.0,2,2,1978,3,Yes,24.71,227600.0,0,0,0,0,1,0,0,0,1,0
1044,2757.0,2,2,1957,0,Yes,10.62,476400.0,0,0,1,0,1,0,0,0,1,0
1045,3904.0,3,1,1961,3,Yes,6.21,666800.0,0,0,0,0,0,0,0,0,0,0
1046,2515.0,3,1,1990,1,No,6.35,478900.0,0,0,0,0,0,0,1,0,0,0
1047,2680.0,2,1,1975,1,Yes,22.11,460300.0,1,0,0,0,0,0,0,0,1,0
1048,3054.0,3,3,1999,3,Yes,18.62,580000.0,0,0,0,0,0,0,1,0,1,0
1049,1485.0,1,3,1951,0,Yes,6.59,307800.0,0,0,0,0,0,0,1,0,0,0
1050,3862.0,3,2,2004,1,No,4.78,688800.0,0,0,1,0,0,0,0,0,0,0
1051,2662.0,3,1,2005,2,Yes,4.06,502300.0,1,0,0,0,0,0,0,0,0,0
1052,2499.0,2,3,1963,3,Yes,19.02,651700.0,0,0,0,1,0,0,1,0,1,0
1053,1914.0,1,3,1955,1,Yes,0.5,384800.0,0,0,1,0,0,0,0,1,0,0
1054,3954.0,4,1,2010,1,No,1.04,740100.0,0,0,1,0,0,0,1,1,0,0
1055,3120.0,4,3,1961,1,Yes,11.99,579100.0,0,0,0,1,1,0,0,1,0,0
1056,2942.0,5,1,1962,2,Yes,20.89,517900.0,0,0,0,0,0,0,0,0,0,0
1057,2687.0,3,2,1968,2,No,21.0,476500.0,0,1,0,0,1,0,0,0,0,0
1058,2301.0,3,2,1993,2,Yes,13.19,429900.0,1,0,0,0,0,1,0,0,1,0
1059,3460.0,1,2,2008,0,No,20.89,576100.0,0,1,0,0,1,0,0,0,1,0
1060,2612.0,4,1,1986,3,Yes,15.87,504800.0,0,0,0,1,1,0,0,1,0,0
1061,926.0,5,3,1974,0,No,29.32,253100.0,0,0,1,0,0,0,1,0,1,0
1062,1606.0,1,2,1965,2,Yes,5.29,281200.0,0,0,1,0,1,0,0,0,1,0
1063,2351.0,3,2,1987,3,Yes,18.22,430100.0,1,0,0,0,0,0,0,0,1,0
1064,2748.0,4,2,1992,0,No,14.99,539200.0,0,0,1,0,0,0,1,1,0,0
1065,2455.0,5,3,1963,0,Yes,6.24,527400.0,0,0,1,0,0,1,0,0,1,0
1066,3475.0,2,3,1955,0,Yes,22.62,584800.0,1,0,0,0,0,0,0,1,0,0
1067,939.0,4,1,1972,2,No,8.63,269100.0,1,0,0,0,0,1,0,0,0,0
1068,2615.0,5,2,2009,1,Yes,11.76,546500.0,0,0,0,1,1,0,0,1,0,0
1069,1046.0,1,3,1961,3,No,11.56,222000.0,0,0,1,0,0,0,0,0,0,0
1070,3108.0,2,1,1962,2,Yes,7.7,537700.0,0,0,1,0,0,0,0,1,0,0
1071,2424.0,5,2,1955,3,No,13.21,465100.0,0,0,0,1,0,1,0,1,0,0
1072,2836.0,5,3,2012,2,Yes,14.46,578800.0,0,0,0,0,0,0,0,0,1,0
1073,1809.0,3,3,1987,0,Yes,22.45,351900.0,0,0,0,0,0,0,0,0,1,0
1074,3524.0,4,1,1999,0,No,23.07,624800.0,0,0,0,0,0,0,0,0,1,0
1075,3333.0,3,2,2001,1,Yes,5.18,604300.0,0,0,0,1,1,0,0,1,0,0
1076,2967.0,2,2,1989,1,No,17.99,520000.0,0,0,1,0,0,1,0,0,0,1
1077,2396.0,5,3,1957,3,No,26.94,463800.0,0,0,0,1,0,0,0,0,1,0
1078,2964.0,3,2,2010,1,No,3.71,564800.0,0,0,0,1,0,0,1,1,0,0
1079,1934.0,4,1,1957,1,Yes,14.45,386400.0,0,0,0,0,0,0,1,1,0,0
1080,3184.0,2,3,1983,3,Yes,22.64,526800.0,0,1,0,0,0,0,1,0,1,0
1081,3820.0,1,3,1986,2,Yes,18.54,636100.0,0,0,1,0,0,0,1,0,0,1
1082,3356.0,3,1,2006,1,No,3.47,656400.0,0,0,0,0,1,0,0,1,0,0
1083,1916.0,2,3,1995,2,No,12.2,411300.0,0,1,0,0,0,0,0,0,0,1
1084,2789.0,1,2,1971,0,No,15.46,433700.0,0,1,0,0,0,1,0,0,0,0
1085,1465.0,3,2,1989,1,Yes,29.88,274900.0,1,0,0,0,0,0,0,1,0,0
1086,2958.0,2,3,1994,0,No,5.77,553100.0,0,0,1,0,1,0,0,0,0,0
1087,2860.0,2,1,2004,0,Yes,29.48,443900.0,0,1,0,0,0,0,1,1,0,0
1088,1004.0,3,1,2000,2,Yes,11.6,270700.0,0,0,0,0,1,0,0,0,1,0
1089,1571.0,2,2,1954,3,Yes,6.41,308300.0,1,0,0,0,0,0,0,1,0,0
1090,2273.0,5,1,1962,1,Yes,12.72,446700.0,0,0,1,0,0,1,0,0,1,0
1091,2259.0,3,3,1977,2,Yes,18.61,438800.0,0,0,0,1,1,0,0,0,0,0
1092,1532.0,2,3,2011,3,Yes,6.8,350200.0,0,0,0,0,0,1,0,0,0,0
1093,2811.0,1,2,1973,0,Yes,9.1,465100.0,0,1,0,0,1,0,0,0,1,0
1094,2701.0,1,2,1956,1,Yes,25.71,439500.0,0,1,0,0,0,1,0,0,0,0
1095,2345.0,5,2,1987,0,No,29.97,455700.0,0,0,0,0,0,1,0,1,0,0
1096,1895.0,3,1,1986,0,Yes,9.89,390100.0,0,1,0,0,0,0,1,0,1,0
1097,3339.0,2,3,2017,1,Yes,4.89,613900.0,1,0,0,0,0,1,0,0,1,0
1098,3824.0,2,3,1991,3,No,23.9,617400.0,0,0,1,0,0,0,1,0,0,0
1099,2113.0,1,3,1954,3,No,18.21,382100.0,1,0,0,0,0,0,0,1,0,0
1100,2010.0,5,2,2013,1,No,3.46,480200.0,0,1,0,0,0,0,0,0,0,0
1101,2893.0,1,3,1999,1,No,28.43,497100.0,0,0,0,1,0,0,1,0,1,0
1102,2214.0,1,1,1986,2,Yes,2.8,399900.0,0,0,1,0,0,0,1,0,1,0
1103,2388.0,5,1,2022,2,No,18.95,484600.0,0,0,1,0,1,0,0,1,0,0
1104,2499.0,3,3,2002,0,No,13.01,576300.0,0,0,0,0,1,0,0,0,1,0
1105,973.0,2,2,1974,1,No,16.92,205700.0,0,0,0,0,1,0,0,0,1,0
1106,3555.0,3,3,1958,3,No,6.79,649900.0,0,0,0,1,0,0,0,0,1,0
1107,2558.0,4,1,1987,0,Yes,20.8,472800.0,0,0,1,0,1,0,0,0,0,0
1108,2171.0,4,1,1971,0,No,28.81,359100.0,0,0,0,1,0,1,0,0,1,0
1109,2429.0,4,1,1998,0,No,14.02,466500.0,0,0,0,0,0,1,0,0,1,0
1110,2470.0,5,3,2017,0,No,15.93,551300.0,0,0,0,0,1,0,0,0,0,0
1111,1115.0,1,1,1964,3,No,7.57,207100.0,0,0,1,0,0,1,0,0,1,0
1112,3696.0,3,2,2014,0,Yes,26.81,669100.0,1,0,0,0,0,0,0,0,1,0
1113,2533.0,2,3,2003,1,No,29.15,431700.0,0,1,0,0,0,1,0,1,0,0
1114,2854.0,4,3,1979,2,No,23.7,538400.0,0,0,0,0,0,0,0,1,0,0
1115,3261.0,3,1,1969,3,No,16.51,538800.0,0,0,0,0,0,0,1,0,1,0
1116,1683.0,4,1,1982,1,Yes,28.73,306200.0,1,0,0,0,0,0,1,0,0,0
1117,2879.0,4,2,1956,1,No,5.04,535100.0,1,0,0,0,0,0,1,1,0,0
1118,2286.0,2,3,1957,1,No,14.62,448300.0,0,0,0,1,0,0,1,1,0,0
1119,3177.0,5,1,1977,2,Yes,16.36,581500.0,0,0,0,1,0,1,0,0,1,0
1120,798.0,1,2,1994,2,No,15.01,164100.0,0,1,0,0,1,0,0,0,0,1
1121,2421.0,5,1,2022,2,Yes,24.17,478800.0,0,1,0,0,0,1,0,0,1,0
1122,2018.0,3,3,2023,1,Yes,20.28,413300.0,0,0,1,0,0,0,0,0,1,0
1123,2499.0,5,1,1960,2,No,4.24,563600.0,0,0,0,1,0,1,0,1,0,0
1124,2876.0,3,3,1980,0,No,10.72,512400.0,0,0,0,0,0,1,0,0,0,0
1125,1934.0,3,1,1961,2,Yes,10.5,348300.0,0,0,0,1,0,0,0,0,1,0
1126,2499.0,1,3,2000,3,Yes,17.19,370800.0,0,0,0,0,0,0,1,0,1,0
1127,2411.0,2,2,1993,1,No,9.1,440600.0,1,0,0,0,0,0,1,1,0,0
1128,1783.0,1,3,1999,1,Yes,3.96,350700.0,0,0,0,1,0,0,1,0,1,0
1129,3174.0,5,2,1966,0,Yes,19.78,575500.0,1,0,0,0,1,0,0,0,0,0
1130,2205.0,3,3,1986,2,No,25.61,425400.0,0,1,0,0,0,0,0,1,0,0
1131,517.375,4,2,1950,2,Yes,27.98,114750.0,0,1,0,0,0,0,0,1,0,0
1132,2200.0,4,1,1978,3,Yes,29.19,408000.0,0,0,1,0,0,1,0,1,0,0
1133,1669.0,3,3,2000,0,Yes,23.54,328800.0,0,0,0,1,1,0,0,1,0,0
1134,1195.0,1,1,2013,3,Yes,4.62,231200.0,1,0,0,0,0,0,1,1,0,0
1135,1510.0,2,2,1953,3,Yes,25.67,276700.0,0,0,0,0,1,0,0,1,0,0
1136,2588.0,1,3,1977,1,Yes,12.3,458200.0,0,1,0,0,0,0,0,0,0,0
1137,3563.0,3,3,1965,1,No,22.03,606800.0,0,1,0,0,0,0,0,0,1,0
1138,2751.0,3,1,2012,2,Yes,16.17,497000.0,0,0,0,0,0,1,0,1,0,0
1139,2015.0,2,3,2002,2,No,24.94,357900.0,1,0,0,0,0,1,0,0,1,0
1140,2865.0,5,3,1966,3,No,13.05,561700.0,1,0,0,0,0,0,0,0,0,1
1141,2133.0,5,1,1989,2,No,2.32,465200.0,0,0,0,1,0,0,1,0,1,0
1142,1944.0,2,3,1962,3,No,16.93,367100.0,0,0,0,1,0,0,1,1,0,0
1143,1577.0,5,1,2001,2,No,5.55,377600.0,0,0,1,0,1,0,0,1,0,0
1144,1099.0,4,1,2007,2,No,28.98,240500.0,0,1,0,0,0,0,0,0,0,0
1145,2188.0,5,1,1986,1,No,16.05,453100.0,0,0,0,1,0,0,0,1,0,0
1146,2626.0,5,1,1986,1,No,16.83,516700.0,1,0,0,0,0,0,1,0,0,0
