House_ID,City,Neighborhood,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Garage_Size,Has_Pool,Distance_to_Center,Condition,Price
1010,Los Angeles,Rural,1973.0,1,3,1996,0,Yes,0.67,Good,376100.0
1011,New York,Downtown,2863.0,1,1,1954,3,Yes,1.38,Fair,482800.0
1012,Chicago,Downtown,1714.0,2,2,2008,2,Yes,17.12,Good,336000.0
1013,Phoenix,Suburb,2547.0,1,1,2008,0,No,23.0,Excellent,462800.0
1014,New York,Urban,2857.0,2,3,1996,1,Yes,11.33,Fair,538100.0
1015,Chicago,Downtown,2226.0,2,1,1962,3,No,16.58,Excellent,342200.0
1016,New York,Rural,2636.0,2,2,1982,0,No,15.73,Excellent,461800.0
1017,Phoenix,Urban,1730.0,3,1,2011,0,No,3.3,Excellent,383800.0
1018,Phoenix,Rural,2335.0,1,3,1965,2,Yes,9.99,Excellent,409600.0
1019,Los Angeles,Downtown,2988.0,4,2,1993,2,No,1.07,Excellent,583700.0
1020,Houston,Rural,2626.0,2,1,2007,3,Yes,3.77,Good,476700.0
1021,New York,Suburb,2031.0,1,1,1955,1,No,24.45,Good,314500.0
1022,New York,Rural,2679.0,5,2,1964,0,Yes,24.97,Good,483100.0
1023,Chicago,Urban,3072.0,2,2,1953,2,Yes,24.16,Excellent,488600.0
1024,Phoenix,Rural,860.0,2,3,2005,3,No,21.94,Fair,226100.0
1025,New York,Rural,3427.0,4,2,2013,2,No,23.9,Fair,613400.0
1026,Phoenix,Suburb,2231.0,3,3,2017,3,Yes,20.29,Fair,437400.0
1027,New York,Rural,2840.0,3,1,1983,2,No,20.26,Excellent,469300.0
1028,Los Angeles,Rural,3458.0,2,3,2005,1,Yes,20.19,Good,613500.0
1029,Houston,Downtown,1403.0,1,1,1981,0,Yes,15.66,Good,249000.0
1030,New York,Downtown,1932.0,5,2,1958,2,Yes,11.22,Fair,428900.0
1031,Phoenix,Urban,2269.0,5,1,2012,0,No,22.04,Good,453600.0
1032,Los Angeles,Downtown,1873.0,1,2,2021,3,Yes,9.31,Poor,365600.0
1033,New York,Downtown,3888.0,2,1,1982,1,Yes,16.52,Good,638800.0
1034,Chicago,Downtown,1815.0,5,1,1970,0,Yes,13.28,Fair,362300.0
1035,Houston,Downtown,2056.0,3,1,2004,2,Yes,8.66,Excellent,441400.0
1036,New York,Suburb,2664.0,1,1,2006,0,No,29.25,Good,431800.0
1037,Los Angeles,Downtown,1538.0,4,3,1951,0,No,8.13,Good,354100.0
1038,Chicago,Suburb,2183.0,2,1,1962,3,No,9.62,Good,378800.0
1039,Los Angeles,Suburb,2754.0,1,3,1953,1,No,5.27,Good,501900.0
1040,Los Angeles,Downtown,2234.0,5,2,1999,1,Yes,24.78,Fair,454500.0
1041,Chicago,Rural,2425.0,2,2,1997,0,Yes,17.8,Good,448400.0
1042,Los Angeles,Suburb,2077.0,3,3,1979,0,Yes,18.58,Excellent,398200.0
1043,Chicago,Rural,1288.0,2,2,1978,3,Yes,24.71,Good,227600.0
1044,New York,Rural,2757.0,2,2,1957,0,Yes,10.62,Good,476400.0
1045,Chicago,Downtown,3904.0,3,1,1961,3,Yes,6.21,Excellent,666800.0
1046,Chicago,Urban,2515.0,3,1,1990,1,No,6.35,Excellent,478900.0
1047,Houston,Downtown,2680.0,2,1,1975,1,Yes,22.11,Good,460300.0
1048,Chicago,Urban,3054.0,3,3,1999,3,Yes,18.62,Good,580000.0
1049,Chicago,Urban,1485.0,1,3,1951,0,Yes,6.59,Excellent,307800.0
1050,New York,Downtown,3862.0,3,2,2004,1,No,4.78,Excellent,688800.0
1051,Houston,Downtown,2662.0,3,1,2005,2,Yes,4.06,Excellent,502300.0
1052,Phoenix,Urban,2499.0,2,3,1963,3,Yes,19.02,Good,651700.0
1053,New York,Downtown,1914.0,1,3,1955,1,Yes,0.5,Fair,384800.0
1054,New York,Urban,3954.0,4,1,2010,1,No,1.04,Fair,740100.0
1055,Phoenix,Rural,3120.0,4,3,1961,1,Yes,11.99,Fair,579100.0
1056,Chicago,Downtown,2942.0,5,1,1962,2,Yes,20.89,Excellent,517900.0
1057,Los Angeles,Rural,2687.0,3,2,1968,2,No,21.0,Excellent,476500.0
1058,Houston,Suburb,2301.0,3,2,1993,2,Yes,13.19,Good,429900.0
1059,Los Angeles,Rural,3460.0,1,2,2008,0,No,20.89,Good,576100.0
1060,Phoenix,Rural,2612.0,4,1,1986,3,Yes,15.87,Fair,504800.0
1061,New York,Urban,926.0,5,3,1974,0,No,29.32,Good,253100.0
1062,New York,Rural,1606.0,1,2,1965,2,Yes,5.29,Good,281200.0
1063,Houston,Downtown,2351.0,3,2,1987,3,Yes,18.22,Good,430100.0
1064,New York,Urban,2748.0,4,2,1992,0,No,14.99,Fair,539200.0
1065,New York,Suburb,2455.0,5,3,1963,0,Yes,6.24,Good,527400.0
1066,Houston,Downtown,3475.0,2,3,1955,0,Yes,22.62,Fair,584800.0
1067,Houston,Suburb,939.0,4,1,1972,2,No,8.63,Excellent,269100.0
1068,Phoenix,Rural,2615.0,5,2,2009,1,Yes,11.76,Fair,546500.0
1069,New York,Downtown,1046.0,1,3,1961,3,No,11.56,Excellent,222000.0
1070,New York,Downtown,3108.0,2,1,1962,2,Yes,7.7,Fair,537700.0
1071,Phoenix,Suburb,2424.0,5,2,1955,3,No,13.21,Fair,465100.0
1072,Chicago,Downtown,2836.0,5,3,2012,2,Yes,14.46,Good,578800.0
1073,Chicago,Downtown,1809.0,3,3,1987,0,Yes,22.45,Good,351900.0
1074,Chicago,Downtown,3524.0,4,1,1999,0,No,23.07,Good,624800.0
1075,Phoenix,Rural,3333.0,3,2,2001,1,Yes,5.18,Fair,604300.0
1076,New York,Suburb,2967.0,2,2,1989,1,No,17.99,Poor,520000.0
1077,Phoenix,Downtown,2396.0,5,3,1957,3,No,26.94,Good,463800.0
1078,Phoenix,Urban,2964.0,3,2,2010,1,No,3.71,Fair,564800.0
1079,Chicago,Urban,1934.0,4,1,1957,1,Yes,14.45,Fair,386400.0
1080,Los Angeles,Urban,3184.0,2,3,1983,3,Yes,22.64,Good,526800.0
1081,New York,Urban,3820.0,1,3,1986,2,Yes,18.54,Poor,636100.0
1082,Chicago,Rural,3356.0,3,1,2006,1,No,3.47,Fair,656400.0
1083,Los Angeles,Downtown,1916.0,2,3,1995,2,No,12.2,Poor,411300.0
1084,Los Angeles,Suburb,2789.0,1,2,1971,0,No,15.46,Excellent,433700.0
1085,Houston,Downtown,1465.0,3,2,1989,1,Yes,29.88,Fair,274900.0
1086,New York,Rural,2958.0,2,3,1994,0,No,5.77,Excellent,553100.0
1087,Los Angeles,Urban,2860.0,2,1,2004,0,Yes,29.48,Fair,443900.0
1088,Chicago,Rural,1004.0,3,1,2000,2,Yes,11.6,Good,270700.0
1089,Houston,Downtown,1571.0,2,2,1954,3,Yes,6.41,Fair,308300.0
1090,New York,Suburb,2273.0,5,1,1962,1,Yes,12.72,Good,446700.0
1091,Phoenix,Rural,2259.0,3,3,1977,2,Yes,18.61,Excellent,438800.0
1092,Chicago,Suburb,1532.0,2,3,2011,3,Yes,6.8,Excellent,350200.0
1093,Los Angeles,Rural,2811.0,1,2,1973,0,Yes,9.1,Good,465100.0
1094,Los Angeles,Suburb,2701.0,1,2,1956,1,Yes,25.71,Excellent,439500.0
1095,Chicago,Suburb,2345.0,5,2,1987,0,No,29.97,Fair,455700.0
1096,Los Angeles,Urban,1895.0,3,1,1986,0,Yes,9.89,Good,390100.0
1097,Houston,Suburb,3339.0,2,3,2017,1,Yes,4.89,Good,613900.0
1098,New York,Urban,3824.0,2,3,1991,3,No,23.9,Excellent,617400.0
1099,Houston,Downtown,2113.0,1,3,1954,3,No,18.21,Fair,382100.0
1100,Los Angeles,Downtown,2010.0,5,2,2013,1,No,3.46,Excellent,480200.0
1101,Phoenix,Urban,2893.0,1,3,1999,1,No,28.43,Good,497100.0
1102,New York,Urban,2214.0,1,1,1986,2,Yes,2.8,Good,399900.0
1103,New York,Rural,2388.0,5,1,2022,2,No,18.95,Fair,484600.0
1104,Chicago,Rural,2499.0,3,3,2002,0,No,13.01,Good,576300.0
1105,Chicago,Rural,973.0,2,2,1974,1,No,16.92,Good,205700.0
1106,Phoenix,Downtown,3555.0,3,3,1958,3,No,6.79,Good,649900.0
1107,New York,Rural,2558.0,4,1,1987,0,Yes,20.8,Excellent,472800.0
1108,Phoenix,Suburb,2171.0,4,1,1971,0,No,28.81,Good,359100.0
1109,Chicago,Suburb,2429.0,4,1,1998,0,No,14.02,Good,466500.0
1110,Chicago,Rural,2470.0,5,3,2017,0,No,15.93,Excellent,551300.0
1111,New York,Suburb,1115.0,1,1,1964,3,No,7.57,Good,207100.0
1112,Houston,Downtown,3696.0,3,2,2014,0,Yes,26.81,Good,669100.0
1113,Los Angeles,Suburb,2533.0,2,3,2003,1,No,29.15,Fair,431700.0
1114,Chicago,Downtown,2854.0,4,3,1979,2,No,23.7,Fair,538400.0
1115,Chicago,Urban,3261.0,3,1,1969,3,No,16.51,Good,538800.0
1116,Houston,Urban,1683.0,4,1,1982,1,Yes,28.73,Excellent,306200.0
1117,Houston,Urban,2879.0,4,2,1956,1,No,5.04,Fair,535100.0
1118,Phoenix,Urban,2286.0,2,3,1957,1,No,14.62,Fair,448300.0
1119,Phoenix,Suburb,3177.0,5,1,1977,2,Yes,16.36,Good,581500.0
1120,Los Angeles,Rural,798.0,1,2,1994,2,No,15.01,Poor,164100.0
1121,Los Angeles,Suburb,2421.0,5,1,2022,2,Yes,24.17,Good,478800.0
1122,New York,Downtown,2018.0,3,3,2023,1,Yes,20.28,Good,413300.0
1123,Phoenix,Suburb,2499.0,5,1,1960,2,No,4.24,Fair,563600.0
1124,Chicago,Suburb,2876.0,3,3,1980,0,No,10.72,Excellent,512400.0
1125,Phoenix,Downtown,1934.0,3,1,1961,2,Yes,10.5,Good,348300.0
1126,Chicago,Urban,2499.0,1,3,2000,3,Yes,17.19,Good,370800.0
1127,Houston,Urban,2411.0,2,2,1993,1,No,9.1,Fair,440600.0
1128,Phoenix,Urban,1783.0,1,3,1999,1,Yes,3.96,Good,350700.0
1129,Houston,Rural,3174.0,5,2,1966,0,Yes,19.78,Excellent,575500.0
1130,Los Angeles,Downtown,2205.0,3,3,1986,2,No,25.61,Fair,425400.0
1131,Los Angeles,Downtown,517.375,4,2,1950,2,Yes,27.98,Fair,114750.0
1132,New York,Suburb,2200.0,4,1,1978,3,Yes,29.19,Fair,408000.0
1133,Phoenix,Rural,1669.0,3,3,2000,0,Yes,23.54,Fair,328800.0
1134,Houston,Urban,1195.0,1,1,2013,3,Yes,4.62,Fair,231200.0
1135,Chicago,Rural,1510.0,2,2,1953,3,Yes,25.67,Fair,276700.0
1136,Los Angeles,Downtown,2588.0,1,3,1977,1,Yes,12.3,Excellent,458200.0
1137,Los Angeles,Downtown,3563.0,3,3,1965,1,No,22.03,Good,606800.0
1138,Chicago,Suburb,2751.0,3,1,2012,2,Yes,16.17,Fair,497000.0
1139,Houston,Suburb,2015.0,2,3,2002,2,No,24.94,Good,357900.0
1140,Houston,Downtown,2865.0,5,3,1966,3,No,13.05,Poor,561700.0
1141,Phoenix,Urban,2133.0,5,1,1989,2,No,2.32,Good,465200.0
1142,Phoenix,Urban,1944.0,2,3,1962,3,No,16.93,Fair,367100.0
1143,New York,Rural,1577.0,5,1,2001,2,No,5.55,Fair,377600.0
1144,Los Angeles,Downtown,1099.0,4,1,2007,2,No,28.98,Excellent,240500.0
1145,Phoenix,Downtown,2188.0,5,1,1986,1,No,16.05,Fair,453100.0
1146,Houston,Urban,2626.0,5,1,1986,1,No,16.83,Excellent,516700.0
1147,Chicago,Urban,2423.0,5,1,1983,1,Yes,27.26,Good,446700.0
1148,Houston,Downtown,2167.0,4,2,2019,1,No,18.93,Poor,433300.0
1149,Los Angeles,Suburb,1743.0,5,2,1966,0,No,9.43,Good,367100.0
1150,Houston,Downtown,2987.0,4,1,1969,1,No,9.23,Good,556800.0
1151,New York,Downtown,1446.0,2,2,2022,0,Yes,15.3,Fair,327300.0
1152,Los Angeles,Urban,3121.0,1,2,2008,1,No,26.06,Fair,495600.0
1153,Chicago,Urban,1698.0,2,3,2018,2,Yes,23.94,Poor,319800.0
1154,New York,Suburb,1898.0,1,1,1982,3,No,28.9,Excellent,281600.0
1155,Los Angeles,Suburb,2499.0,2,2,1966,2,No,2.62,Good,289200.0
1156,Chicago,Rural,2099.0,1,3,2006,2,Yes,8.42,Poor,396400.0
1157,New York,Downtown,3280.0,1,3,1950,0,No,2.87,Excellent,556400.0
1158,New York,Urban,2913.0,3,1,1962,1,Yes,22.66,Fair,484400.0
1159,Los Angeles,Suburb,3283.0,1,1,1976,3,Yes,4.65,Fair,545700.0
1160,Phoenix,Rural,2918.0,1,3,2019,3,No,3.45,Fair,548800.0
1161,New York,Rural,1617.0,3,1,2008,1,No,17.07,Good,321000.0
1162,New York,Urban,2235.0,5,1,1955,0,Yes,12.64,Poor,435800.0
1163,Chicago,Urban,1876.0,5,3,1972,0,Yes,21.6,Good,378400.0
1164,Houston,Rural,3564.0,3,3,1959,0,No,14.87,Excellent,641400.0
1165,Los Angeles,Suburb,1543.0,4,1,2000,3,No,13.05,Fair,342100.0
1166,Los Angeles,Rural,3215.0,1,2,1968,0,No,13.05,Fair,550800.0
1167,Phoenix,Downtown,3214.0,1,1,2000,0,Yes,26.22,Fair,510300.0
1168,Phoenix,Downtown,3964.0,3,2,2017,3,No,12.16,Good,705700.0
1169,Los Angeles,Urban,2172.0,3,3,1991,3,Yes,10.34,Excellent,421300.0
1170,Phoenix,Suburb,3070.0,4,2,2006,2,No,10.49,Fair,566000.0
1171,Chicago,Suburb,4325.0,5,3,2017,3,Yes,6.3,Poor,813550.0
1172,Los Angeles,Downtown,2006.0,2,1,1987,1,Yes,25.89,Fair,344000.0
1173,Phoenix,Rural,1272.0,5,1,2011,3,No,4.83,Fair,361600.0
1174,Los Angeles,Urban,996.0,1,3,1956,3,Yes,27.3,Good,189800.0
1175,Houston,Rural,3070.0,3,3,2020,0,Yes,8.86,Poor,590200.0
1176,New York,Rural,993.0,4,3,1999,2,Yes,27.03,Fair,222900.0
1177,Los Angeles,Rural,2202.0,5,1,2001,0,Yes,23.83,Good,445200.0
1178,New York,Suburb,2850.0,4,1,1975,2,Yes,17.67,Fair,497400.0
1179,Phoenix,Downtown,2648.0,5,2,1975,0,No,20.25,Good,509400.0
1180,New York,Suburb,2840.0,1,3,1968,1,No,10.11,Fair,499000.0
1181,Los Angeles,Downtown,2678.0,2,2,1958,0,Yes,17.44,Excellent,444400.0
1182,Houston,Urban,3523.0,4,1,2010,0,No,9.13,Fair,635800.0
1183,Phoenix,Urban,1738.0,4,2,1969,1,Yes,12.37,Excellent,363900.0
1184,Los Angeles,Rural,1958.0,2,2,1999,1,Yes,23.06,Fair,324400.0
1185,Phoenix,Downtown,1882.0,4,1,1971,3,No,7.7,Good,369900.0
1186,Chicago,Downtown,3164.0,4,1,1962,0,Yes,25.25,Fair,522400.0
1187,New York,Downtown,3220.0,5,3,1961,1,Yes,11.59,Good,619800.0
1188,Chicago,Rural,2861.0,5,2,1959,1,Yes,16.2,Fair,530000.0
1189,Los Angeles,Rural,3447.0,2,1,2014,3,No,28.29,Good,552700.0
1190,Houston,Urban,1558.0,1,1,1979,2,No,20.6,Good,248300.0
1191,Phoenix,Suburb,3834.0,4,2,1986,1,Yes,19.55,Good,694400.0
1192,New York,Downtown,3719.0,1,1,1970,1,Yes,21.49,Good,584400.0
1193,Phoenix,Downtown,3088.0,2,3,1971,0,Yes,27.58,Poor,514700.0
1194,Los Angeles,Suburb,3925.0,2,3,1967,3,Yes,7.83,Fair,686300.0
1195,Phoenix,Downtown,1175.0,5,2,2015,0,Yes,18.59,Good,328400.0
1196,New York,Rural,2080.0,4,3,1997,2,No,12.31,Poor,453200.0
1197,New York,Rural,1912.0,3,1,1993,3,No,0.85,Fair,379100.0
1198,Phoenix,Downtown,3077.0,2,1,1958,0,No,4.2,Fair,523100.0
1199,Houston,Rural,1660.0,4,1,2016,1,No,10.09,Fair,355200.0
1200,Los Angeles,Rural,3106.0,1,1,2003,1,Yes,17.17,Good,501100.0
1201,Los Angeles,Downtown,3596.0,5,2,1975,3,Yes,26.5,Good,639500.0
1202,Houston,Urban,2499.0,1,3,1986,1,No,23.84,Excellent,517000.0
1203,Chicago,Suburb,2727.0,2,3,1983,0,No,16.82,Fair,478000.0
1204,New York,Rural,1710.0,2,1,1957,3,Yes,2.68,Excellent,309500.0
1205,Chicago,Urban,1823.0,1,2,1959,1,No,8.93,Good,312300.0
1206,Phoenix,Rural,3500.0,2,1,1997,1,Yes,11.32,Excellent,584700.0
1207,Houston,Rural,3123.0,4,1,2004,2,Yes,18.84,Excellent,561000.0
1208,Chicago,Suburb,2469.0,2,2,2003,2,Yes,2.42,Good,479900.0
1209,Los Angeles,Rural,2166.0,5,2,1989,3,No,16.14,Fair,443300.0
1210,Phoenix,Suburb,879.0,4,1,1964,2,No,27.09,Fair,194400.0
1211,Phoenix,Suburb,1643.0,3,3,1967,0,No,21.31,Fair,332200.0
1212,Chicago,Suburb,4029.0,2,1,1972,1,No,24.01,Excellent,643600.0
1213,Chicago,Urban,1476.0,2,3,2011,1,No,20.61,Excellent,305500.0
1214,Houston,Downtown,2499.0,5,3,1995,1,Yes,6.59,Good,577600.0
1215,New York,Urban,3306.0,5,2,1988,3,No,3.76,Excellent,655900.0
1216,Chicago,Downtown,1496.0,1,2,1964,3,Yes,24.97,Excellent,249300.0
1217,Chicago,Downtown,2648.0,1,1,2002,2,Yes,21.02,Good,420900.0
1218,Los Angeles,Suburb,3250.0,1,3,2013,1,Yes,17.46,Good,566200.0
1219,Phoenix,Rural,2510.0,5,3,2012,1,No,6.08,Good,558600.0
1220,New York,Suburb,4462.375,1,1,1965,1,No,18.3,Good,729200.0
1221,Los Angeles,Rural,1165.0,1,1,2019,1,No,1.42,Poor,272300.0
1222,Houston,Downtown,2499.0,3,1,2015,1,No,4.01,Good,653900.0
1223,Houston,Suburb,2362.0,1,2,1962,0,No,9.7,Good,394000.0
1224,Chicago,Rural,3118.0,2,1,1996,1,No,13.59,Good,524500.0
1225,Chicago,Urban,2499.0,5,1,1958,0,No,4.06,Excellent,545200.0
1226,Houston,Rural,1913.0,4,3,2012,1,No,4.04,Fair,428200.0
1227,Chicago,Suburb,2683.0,3,1,1983,3,Yes,21.91,Fair,450000.0
1228,New York,Urban,1014.0,5,3,1978,3,No,17.31,Excellent,302300.0
1229,Chicago,Rural,2983.0,5,3,1986,0,Yes,16.25,Good,589700.0
1230,Phoenix,Rural,2499.0,2,2,1992,1,Yes,13.85,Fair,515900.0
1231,Chicago,Rural,3011.0,1,1,2013,3,Yes,29.31,Good,468200.0
1232,Los Angeles,Rural,3346.0,2,1,1973,3,Yes,1.97,Good,583700.0
1233,New York,Rural,2794.0,1,3,2020,1,No,5.83,Excellent,506900.0
1234,Los Angeles,Urban,2618.0,1,2,1983,1,No,19.6,Good,431300.0
1235,Los Angeles,Downtown,1795.0,5,2,1997,3,Yes,4.52,Fair,428000.0
1236,Phoenix,Urban,1930.0,1,1,1961,1,Yes,17.89,Good,275700.0
1237,New York,Urban,3449.0,3,3,1972,2,Yes,17.25,Excellent,599500.0
1238,New York,Urban,3649.0,3,1,1962,1,No,29.14,Good,592600.0
1239,New York,Downtown,2310.0,3,1,1994,3,Yes,26.56,Excellent,412100.0
1240,New York,Suburb,2537.0,5,1,2014,3,Yes,28.39,Fair,465000.0
1241,New York,Downtown,1776.0,2,1,1996,0,No,3.85,Excellent,344300.0
1242,Phoenix,Urban,3438.0,4,3,2007,2,Yes,26.11,Good,594400.0
1243,Chicago,Rural,3032.0,1,2,1954,3,No,4.31,Good,511100.0
1244,Los Angeles,Rural,4053.0,4,1,1954,2,No,19.17,Fair,698500.0
1245,New York,Urban,1797.0,2,1,2009,1,Yes,21.74,Excellent,343100.0
1246,Chicago,Rural,2198.0,2,1,1970,3,Yes,5.25,Good,416200.0
1247,Chicago,Urban,2685.0,5,1,1973,0,Yes,19.16,Excellent,511800.0
1248,Los Angeles,Rural,3017.0,3,2,1967,3,No,2.05,Fair,577300.0
1249,Phoenix,Downtown,2327.0,3,2,1970,0,No,9.15,Fair,440900.0
1250,Houston,Suburb,1802.0,2,2,2003,2,No,27.67,Fair,316600.0
1251,Houston,Suburb,2499.0,5,2,1959,0,Yes,5.57,Good,634200.0
1252,Chicago,Downtown,2499.0,5,1,1973,1,Yes,2.43,Good,600500.0
1253,Los Angeles,Downtown,1767.0,1,3,2009,1,Yes,13.59,Good,318400.0
1254,Houston,Urban,3584.0,3,2,2006,1,Yes,25.59,Good,635700.0
1255,Chicago,Urban,3436.0,2,2,1972,3,Yes,2.76,Excellent,600600.0
1256,Phoenix,Urban,2607.0,4,1,1971,1,Yes,10.99,Fair,477600.0
1257,Houston,Rural,2564.0,3,1,2017,1,No,27.04,Fair,466700.0
1258,Chicago,Urban,2943.0,1,1,1983,3,No,3.99,Excellent,510600.0
1259,Chicago,Downtown,1811.0,5,1,2019,2,No,9.66,Good,400500.0
1260,New York,Suburb,2524.0,2,3,1977,1,Yes,23.46,Good,440800.0
1261,Phoenix,Rural,778.0,3,3,1988,1,No,16.52,Good,207000.0
1262,New York,Urban,3201.0,4,2,1991,3,No,25.05,Good,560300.0
1263,Los Angeles,Rural,1251.0,1,3,1972,2,No,3.79,Fair,224200.0
1264,New York,Rural,3703.0,1,2,2019,2,Yes,27.66,Good,582400.0
1265,New York,Urban,2236.0,3,2,1951,2,Yes,28.08,Excellent,380200.0
1266,Houston,Rural,2331.0,4,3,1973,3,No,5.08,Good,446500.0
1267,Chicago,Suburb,1998.0,1,2,1966,0,Yes,1.5,Poor,347100.0
1268,Phoenix,Downtown,2270.0,2,1,2014,0,Yes,29.7,Good,390200.0
1269,New York,Downtown,3635.0,1,2,2019,1,Yes,14.73,Fair,592100.0
1270,Phoenix,Suburb,517.375,4,1,2018,1,Yes,17.38,Fair,181400.0
1271,New York,Rural,3522.0,5,3,2009,1,No,18.67,Excellent,653700.0
1272,Los Angeles,Urban,2770.0,5,3,1999,0,Yes,23.8,Fair,556500.0
1273,New York,Rural,1534.0,3,2,1961,3,No,24.45,Excellent,284800.0
1274,Houston,Suburb,1640.0,4,1,1996,1,No,6.22,Good,350800.0
1275,Chicago,Rural,3841.0,1,2,2016,3,Yes,7.48,Good,617500.0
1276,Los Angeles,Downtown,1744.0,1,3,2014,1,Yes,26.37,Good,305500.0
1277,New York,Rural,1577.0,5,2,1976,3,Yes,24.68,Fair,353200.0
1278,Phoenix,Suburb,3410.0,5,2,1997,3,No,18.72,Good,663800.0
1279,Los Angeles,Downtown,2771.0,2,1,2011,0,No,29.84,Excellent,451200.0
1280,Los Angeles,Rural,1750.0,5,3,1993,3,No,22.19,Good,396100.0
1281,New York,Rural,2673.0,2,2,1968,2,No,6.87,Good,469000.0
1282,Los Angeles,Downtown,1679.0,1,1,2008,0,No,25.48,Excellent,296300.0
1283,Phoenix,Urban,3381.0,2,2,1957,1,No,12.73,Fair,564600.0
1284,Los Angeles,Downtown,3349.0,2,1,2004,0,No,1.57,Poor,607600.0
1285,Phoenix,Urban,2926.0,3,1,1996,2,Yes,9.98,Poor,533700.0
1286,New York,Suburb,2789.0,5,2,1951,2,No,23.02,Good,517700.0
1287,Chicago,Suburb,3909.0,2,3,1988,3,No,28.83,Excellent,630400.0
1288,Los Angeles,Downtown,2500.0,1,3,1994,2,No,8.65,Good,484400.0
1289,Chicago,Downtown,1555.0,4,1,1981,2,No,7.77,Excellent,363200.0
1290,Phoenix,Suburb,2860.0,2,3,2014,2,Yes,17.13,Good,558900.0
1291,Los Angeles,Urban,4169.0,5,1,1987,2,No,24.44,Fair,706500.0
1292,Houston,Suburb,1688.0,3,3,1960,1,No,22.52,Fair,335100.0
1293,Chicago,Downtown,2211.0,1,2,1959,1,Yes,17.02,Excellent,353200.0
1294,Los Angeles,Suburb,2499.0,3,3,2008,0,Yes,19.13,Fair,540300.0
1295,Chicago,Downtown,2457.0,4,1,2004,3,No,7.64,Good,492700.0
1296,Los Angeles,Downtown,1714.0,2,1,1969,1,No,13.26,Fair,301900.0
1297,New York,Suburb,3397.0,2,3,1966,2,No,8.03,Fair,596100.0
1298,Chicago,Urban,4356.0,5,2,2017,3,No,26.59,Good,808100.0
1299,Houston,Rural,2657.0,2,1,1954,1,No,3.82,Fair,458900.0
1300,Houston,Suburb,1777.0,1,1,2009,0,No,20.55,Excellent,269900.0
1301,Phoenix,Rural,1261.0,4,1,1972,2,Yes,8.18,Good,283700.0
1302,Los Angeles,Suburb,2706.0,3,1,1995,3,Yes,14.53,Good,470900.0
1303,Chicago,Rural,3383.0,4,1,2001,1,No,9.33,Good,608500.0
1304,Phoenix,Urban,2880.0,2,2,1959,3,No,10.04,Good,510100.0
1305,Chicago,Urban,2498.0,3,3,1986,1,No,8.18,Excellent,512200.0
1306,Los Angeles,Suburb,2029.0,5,2,1977,0,Yes,22.71,Fair,402800.0
1307,Houston,Downtown,1626.0,4,2,1992,2,No,11.29,Poor,357100.0
1308,New York,Rural,3168.0,3,1,1975,0,Yes,21.93,Poor,521400.0
1309,Houston,Downtown,3231.0,3,2,2004,2,Yes,13.95,Excellent,609500.0
1310,Phoenix,Downtown,1263.0,3,1,1997,2,No,16.64,Excellent,281500.0
1311,New York,Downtown,2499.0,1,2,1978,3,Yes,16.53,Fair,619900.0
1312,Phoenix,Urban,2959.0,4,1,1976,1,No,29.29,Good,490800.0
1313,Los Angeles,Suburb,3620.0,3,1,1967,0,Yes,11.33,Poor,591200.0
1314,New York,Suburb,1426.0,4,2,2009,0,No,6.63,Fair,371600.0
1315,Phoenix,Urban,1407.0,3,2,1986,0,No,27.4,Good,324500.0
1316,Los Angeles,Urban,2381.0,5,3,2018,3,Yes,5.66,Poor,511500.0
1317,Houston,Suburb,2499.0,5,3,2023,3,Yes,25.12,Good,613200.0
1318,Los Angeles,Downtown,3937.0,5,3,1970,3,Yes,4.93,Good,747100.0
1319,Chicago,Rural,3065.0,2,2,1973,2,No,19.93,Good,516900.0
1320,Los Angeles,Rural,2306.0,3,2,1952,0,Yes,4.94,Good,420300.0
1321,Los Angeles,Rural,1679.0,2,1,2011,2,Yes,27.73,Good,268300.0
1322,Chicago,Downtown,3484.0,4,3,1951,0,No,17.17,Good,592800.0
1323,Phoenix,Suburb,1728.0,2,1,2015,0,No,10.21,Poor,354700.0
1324,Phoenix,Urban,3803.0,4,1,1991,1,Yes,4.64,Good,688400.0
1325,Los Angeles,Suburb,2272.0,4,1,1983,0,Yes,11.45,Fair,449300.0
1326,Chicago,Downtown,3772.0,4,1,1986,3,Yes,21.3,Poor,668700.0
1327,Chicago,Urban,3043.0,2,3,1969,3,No,11.86,Good,538800.0
1328,Houston,Downtown,2390.0,3,1,2017,3,No,7.76,Excellent,489800.0
1329,Phoenix,Rural,2084.0,2,2,1994,1,Yes,17.53,Fair,370200.0
1330,New York,Rural,2227.0,3,2,1986,1,No,12.83,Poor,425600.0
1331,Phoenix,Downtown,2843.0,3,2,1996,2,Yes,5.39,Fair,528100.0
1332,Phoenix,Urban,2562.0,4,3,1954,0,Yes,5.04,Fair,526800.0
1333,Houston,Urban,2025.0,2,1,1998,0,No,21.37,Good,369700.0
1334,New York,Suburb,2367.0,3,3,1986,3,Yes,29.25,Fair,425800.0
1335,Houston,Rural,2563.0,5,1,1983,3,Yes,7.38,Excellent,493300.0
1336,New York,Suburb,797.0,3,3,2022,3,No,23.31,Good,245400.0
1337,Los Angeles,Suburb,2867.0,5,3,2019,3,Yes,3.08,Good,603200.0
